#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X;;;;;;
EVT_22512_DESC;Alfredo Alves Reinado was a former major in the Timor Leste Defence Force. He deserted on May 4, 2006 to join approximately 600 former soldiers who had been sacked in March 2006 after complaining of regional discrimination in promotions, sparking a political crisis. Reinado was one of the leaders of the rebel soldiers, and the highest ranking deserter. The government of East Timor has asked for our help in his capture.;;;;;;;;;;x;;;;;;
EVT_22513_NAME;Reinado escapes;;;;;;;;;;x;;;;;;
EVT_22513_DESC;Australian Special Air Service troops raided a rebel stronghold in Same, East Timor, in an attempt to capture the rebel leader Alfredo Reinado. Four Timorese men were killed in the battle but Reinado himself escaped.;;;;;;;;;;x;;;;;;
EVT_22514_NAME;Reinado escapes;;;;;;;;;;x;;;;;;
EVT_22514_DESC;Australian Special Air Service troops raided a rebel stronghold in Same, East Timor, in an attempt to capture the rebel leader Alfredo Reinado. Four Timorese men were killed in the battle but Reinado himself escaped.;;;;;;;;;;x;;;;;;
EVT_3501_NAME;Adelaide to Darwin railway link;;;;;;;;;;x;;;;;;
EVT_3501_DESC;After many years of dreaming, starts and stops and political bickering, the Adelaide to Darwin railway has been completed, opening new trade routes to Japan, China and the rest of South East Asia.;;;;;;;;;;x;;;;;;
EVT_3502_NAME;Redfern riots;;;;;;;;;;x;;;;;;
EVT_3502_DESC;The Redfern riots started on February 17, 2004 after Thomas Hickey, a 17-year old indigenous Australian died in an accident while cycling away from a police car in Sydney. After the accident discontented youth gathered around and started a violent riot against the police.;;;;;;;;;;x;;;;;;
EVT_3503_NAME;Senate report;;;;;;;;;;x;;;;;;
EVT_3503_DESC;The Australian Senate today submitted a report on poverty, according to which up to 19% of the Australian people are living in poverty.;;;;;;;;;;x;;;;;;
EVT_3504_NAME;Jakarta embassy bombing;;;;;;;;;;x;;;;;;
EVT_3504_DESC;A one-tonne car bomb, which was packed into a small Daihatsu delivery van, exploded today outside the Australian embassy at Kuningan District, South Jakarta, killing 9 people including the suicide bomber, and wounding over 150 others. The attack has been claimed by Jemaah Islamiah, an organisation which has also claimed responsibility for multiple attacks including the 2002 Bali bombing and alleged to have links with Al-Qaeda.;;;;;;;;;;x;;;;;;
EVT_3505_NAME;Jakarta embassy bombing;;;;;;;;;;x;;;;;;
EVT_3505_DESC;A one-tonne car bomb, which was packed into a small Daihatsu delivery van, exploded today outside the Australian embassy at Kuningan District, South Jakarta, killing 9 people including the suicide bomber, and wounding over 150 others. The attack has been claimed by Jemaah Islamiah, an organisation which has also claimed responsibility for multiple attacks including the 2002 Bali bombing and alleged to have links with Al-Qaeda.;;;;;;;;;;x;;;;;;
EVT_3506_NAME;Palm Island riots;;;;;;;;;;x;;;;;;
EVT_3506_DESC;The Palm Island death in custody incident relates to the death of Palm Island, Queensland resident, Mulrunji (known as Cameron Doomadgee while alive) on Friday, 19 November 2004 in a police cell. The death of Mulrunji led to civic disturbances on the island, including a riot several days later.;;;;;;;;;;x;;;;;;
EVT_3507_NAME;2004 Indian Ocean earthquake;;;;;;;;;x;;;;;;;
EVT_3507_DESC;The 2004 Indian Ocean earthquake was an undersea earthquake that occurred at 00:58:53 UTC December 26, 2004, with an epicentre off the west coast of Sumatra, Indonesia. The earthquake triggered a series of devastating tsunamis along the coasts of most landmasses bordering the Indian Ocean, killing more than 225,000 people in eleven countries, and inundating coastal communities with waves up to 30 meters. It was one of the deadliest natural disasters in history. Indonesia, Sri Lanka, India, and Thailand were hardest hit.;;;;;;;;;;x;;;;;;
EVT_3508_NAME;Aid to Indonesia;;;;;;;;;;x;;;;;;
EVT_3508_DESC;After the tsunami, Australia placed an immediate pledge of ten million dollars to Indonesia. A few days later, another pledge of 25 million (10 million straight to Indonesia, 10 million to organisations and 5 million to Sri Lanka) was placed through. On the 5th of January, Australia pledged one billion dollars in aid, dwarfing other western nations in aid per capita (0.255% of GDP).;;;;;;;;;;x;;;;;;
EVT_3509_NAME;Macquarie Fields riots;;;;;;;;;;x;;;;;;
EVT_3509_DESC;The Macquarie Fields riots were a series of disturbances across southwest Sydney in February 2005. The riots were sparked after a police chase in which a local driver, 20-year-old Jesse Kelly, crashed a stolen vehicle into a tree, killing his two passengers. Residents blamed police for the deaths and the riots that followed lasted for four nights, involving at least 150 teenagers clashing with New South Wales Police. The rioters hurled rocks, bottles, bricks, petrol bombs, and set cars alight, injuring several police.;;;;;;;;;;x;;;;;;
EVT_3510_NAME;Indonesian embassy bioterrorism hoax;;;;;;;;;;x;;;;;;
EVT_3510_DESC;The Indonesian embassy bioterrorism hoax occurred when Indonesian ambassador to Australia Imron Cotan received a suspect letter addressed to himself at the Indonesian Embassy in Australia on June 1, 2005. The letter was opened by his personal assistant and contained white bacterial powder and a threatening message. The suspect letter later turned out to be harmless.;;;;;;;;;;x;;;;;;
EVT_3511_NAME;Indonesian embassy bioterrorism hoax;;;;;;;;;;x;;;;;;
EVT_3511_DESC;The Indonesian embassy bioterrorism hoax occurred when Indonesian ambassador to Australia Imron Cotan received a suspect letter addressed to himself at the Indonesian Embassy in Australia on June 1, 2005. The letter was opened by his personal assistant and contained white bacterial powder and a threatening message. The suspect letter later turned out to be harmless.;;;;;;;;;;x;;;;;;
EVT_3512_NAME;Cronulla riots;;;;;;;;;;x;;;;;;
EVT_3512_DESC;The Cronulla riots were a series of racially motivated mob confrontations which originated in and around Cronulla, a beachfront suburb of Sydney, New South Wales. Soon after the riot, ethnically motivated violent incidents occurred in several other Sydney suburbs.;;;;;;;;;;x;;;;;;
EVT_3513_NAME;Cyclone Larry;;;;;;;;;;x;;;;;;
EVT_3513_DESC;Tropical Cyclone Larry was a tropical cyclone that made landfall in Australia during the 2005-06 Southern Hemisphere tropical cyclone season. Larry originated as a low pressure system over the eastern Coral Sea on March 16. The low-pressure area formed into a tropical cyclone two days later and quickly strengthened into a Category 5 storm on the Australian tropical cyclone scale. Larry made landfall in Far North Queensland on March 20 as a Category 4 with wind gusts reaching 240 km/h and dissipated over land soon after. The total effects of Larry were nearly A$1 billion in damage and one fatality.;;;;;;;;;;x;;;;;;
EVT_3514_NAME;WorkChoices;;;;;;;;;;x;;;;;;
EVT_3514_DESC;The Workplace Relations Act 1996, as amended by the Workplace Relations Amendment Act 2005, or WorkChoices, is the most comprehensive change to industrial relations in Australia for over a century. The WorkChoices changes were intended to improve national economic performance by altering unfair dismissal laws, removing the 'no disadvantage test', and making it possible for workers to submit their certified agreements directly to Workplace Authority rather than going through the Australian Industrial Relations Commission. There were also clauses in WorkChoices that made it harder for workers to strike, made it easier for employers to force their employees onto individual workplace agreements, and banning clauses from workplace agreements which supported trade unions.;;;;;;;;;;x;;;;;;
EVT_3515_NAME;Increased defense budget;;;;;;;;;;x;;;;;;
EVT_3515_DESC;Indonesia has begun to re-arm, buying weapons from Russia and China. This, along with the increased tension in the world, has prompted the government to ask for an increased defense budget. A vote is held in the Australian Senate today.;;;;;;;;;;x;;;;;;
EVT_3516_NAME;Withdrawal of Troops from Iraq;;;;;;;;;;x;;;;;;
EVT_3516_DESC;The new Australian Prime Minister Kevin Rudd publicly promised that Australia would withdraw from Iraq before the end of 2008.;;;;;;;;;;x;;;;;;
EVT_3951_NAME;Australian federal election 2004;;;;;;;;;;x;;;;;;
EVT_3951_DESC;Federal elections are held in Australia today. Which party wins?;;;;;;;;;;x;;;;;;
EVT_3952_NAME;Australian federal election 2007;;;;;;;;;;x;;;;;;
EVT_3952_DESC;Federal elections are held in Australia today. Which party wins?;;;;;;;;;;x;;;;;;
EVT_100001_NAME;Estonia joins NATO;;;;;;;;;;x;;;;;;
EVT_100001_DESC;Estonia joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100002_NAME;Estonia joins NATO;;;;;;;;;;x;;;;;;
EVT_100002_DESC;Estonia joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100003_NAME;Latvia joins NATO;;;;;;;;;;x;;;;;;
EVT_100003_DESC;Latvia joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100004_NAME;Latvia joins NATO;;;;;;;;;;x;;;;;;
EVT_100004_DESC;Latvia joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100005_NAME;Lithuania joins NATO;;;;;;;;;;x;;;;;;
EVT_100005_DESC;Lithuania joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100006_NAME;Lithuania joins NATO;;;;;;;;;;x;;;;;;
EVT_100006_DESC;Lithuania joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100007_NAME;Slovenia joins NATO;;;;;;;;;;x;;;;;;
EVT_100007_DESC;Slovenia joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100008_NAME;Slovenia joins NATO;;;;;;;;;;x;;;;;;
EVT_100008_DESC;Slovenia joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100009_NAME;Slovakia joins NATO;;;;;;;;;;x;;;;;;
EVT_100009_DESC;Slovakia joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100010_NAME;Slovakia joins NATO;;;;;;;;;;x;;;;;;
EVT_100010_DESC;Slovakia joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100011_NAME;Bulgaria joins NATO;;;;;;;;;;x;;;;;;
EVT_100011_DESC;Bulgaria joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100012_NAME;Bulgaria joins NATO;;;;;;;;;;x;;;;;;
EVT_100012_DESC;Bulgaria joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100013_NAME;Romania joins NATO;;;;;;;;;;x;;;;;;
EVT_100013_DESC;Romania joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100014_NAME;Romania joins NATO;;;;;;;;;;x;;;;;;
EVT_100014_DESC;Romania joined NATO on March 29, 2004, along with 6 other European countries.;;;;;;;;;;x;;;;;;
EVT_100015_NAME;Croatia joins NATO;;;;;;;;;;x;;;;;;
EVT_100015_DESC;Croatia joined NATO on April 3, 2009 during the 2009 NATO Summit in Strasbourg-Kehl.;;;;;;;;;;x;;;;;;
EVT_100016_NAME;Croatia joins NATO;;;;;;;;;;x;;;;;;
EVT_100016_DESC;Croatia joined NATO on April 3, 2009 during the 2009 NATO Summit in Strasbourg-Kehl.;;;;;;;;;;x;;;;;;
EVT_100017_NAME;Albania joins NATO;;;;;;;;;;x;;;;;;
EVT_100017_DESC;Albania joined NATO on April 3, 2009 during the 2009 NATO Summit in Strasbourg-Kehl.;;;;;;;;;;x;;;;;;
EVT_100018_NAME;Albania joins NATO;;;;;;;;;;x;;;;;;
EVT_100018_DESC;Albania joined NATO on April 3, 2009 during the 2009 NATO Summit in Strasbourg-Kehl.;;;;;;;;;;x;;;;;;
EVT_100019_NAME;Macedonia joins NATO;;;;;;;;;;x;;;;;;
EVT_100019_DESC;Macedonia joined NATO on April 3, 2009 during the 2009 NATO Summit in Strasbourg-Kehl.;;;;;;;;;;x;;;;;;
EVT_100020_NAME;Macedonia joins NATO;;;;;;;;;;x;;;;;;
EVT_100020_DESC;Macedonia joined NATO on April 3, 2009 during the 2009 NATO Summit in Strasbourg-Kehl.;;;;;;;;;;x;;;;;;
EVT_37501_NAME;Aceh offensive;;;;;;;;;x;;;;;;;
EVT_37501_DESC;The Free Aceh Movement is a separatist movement in the north of Sumatra island that has been fighting for independence since 1976. Latest peace negotiations have ended with no compromise as the rebels refused to accept autonomy within Indonesia. Our military is proposing that we launch one decisive final offensive in Aceh to end the conflict once and for all.;;;;;;;;;;x;;;;;;
EVT_37502_NAME;Aceh offensive succesful;;;;;;;;;;x;;;;;;
EVT_37502_DESC;Our offensive in Aceh has been succesful and the rebels have agreed to a special autonomy status within Indonesia.;;;;;;;;;;x;;;;;;
EVT_37503_NAME;2004 Indian Ocean earthquake;;;;;;;;;x;;;;;;;
EVT_37503_DESC;The 2004 Indian Ocean earthquake was an undersea earthquake that occurred at 00:58:53 UTC December 26, 2004, with an epicentre off the west coast of Sumatra, Indonesia. The earthquake triggered a series of devastating tsunamis along the coasts of most landmasses bordering the Indian Ocean, killing more than 225,000 people in eleven countries, and inundating coastal communities with waves up to 30 meters. It was one of the deadliest natural disasters in history. Indonesia, Sri Lanka, India, and Thailand were hardest hit.;;;;;;;;;;x;;;;;;
